I"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BRA","Brazil","2011","2011",2955.4235,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BRA","Brazil","2012","2012",2728.35111,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BRA","Brazil","2013","2013",2521.51552,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BRN","Brunei Darussalam","2016","2016",6512.83862,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BGR","Bulgaria","2001","2001",294.46311,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BGR","Bulgaria","2002","2002",341.6727,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BGR","Bulgaria","2003","2003",491.48768,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BGR","Bulgaria","2004","2004",342.93406,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BGR","Bulgaria","2005","2005",821.50788,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BGR","Bulgaria","2006","2006",917.33717,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BGR","Bulgaria","2007","2007",1183.1691,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BGR","Bulgaria","2008","2008",1699.53591,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BGR","Bulgaria","2009","2009",1720.80347,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BGR","Bulgaria","2010","2010",1663.21271,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BGR","Bulgaria","2011","2011",1726.95466,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BGR","Bulgaria","2012","2012",1579.94102,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BGR","Bulgaria","2013","2013",1831.06253,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BFA","Burkina Faso","2007","2007",115.31184,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BFA","Burkina Faso","2010","2010",95.03985,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BFA","Burkina Faso","2011","2011",108.1993,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BFA","Burkina Faso","2012","2012",102.05637,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BFA","Burkina Faso","2013","2013",96.74915,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BFA","Burkina Faso","2014","2014",110.79832,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","BFA","Burkina Faso","2015","2015",95.5408,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","KHM","Cambodia","2001","2001",19.82901,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","KHM","Cambodia","2009","2009",74.45783,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","KHM","Cambodia","2010","2010",82.03627,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","KHM","Cambodia","2011","2011",99.60316,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","KHM","Cambodia","2012","2012",115.88859,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","KHM","Cambodia","2013","2013",141.77685,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","KHM","Cambodia","2014","2014",150.07265,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CMR","Cameroon","2008","2008",326.97347,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CMR","Cameroon","2009","2009",352.91983,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CMR","Cameroon","2011","2011",270.26087,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CMR","Cameroon","2012","2012",272.02302,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CMR","Cameroon","2013","2013",264.01514,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CAF","Central African Republic","2008","2008",52.61567,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CAF","Central African Republic","2009","2009",59.96019,"‡","UIS Estimation"
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","TCD","Chad","2009","2009",110.34614,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","TCD","Chad","2010","2010",101.91713,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","TCD","Chad","2011","2011",105.45347,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","TCD","Chad","2012","2012",85.33296,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHL","Chile","2000","2000",704.95637,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHL","Chile","2002","2002",674.4987,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHL","Chile","2003","2003",704.42488,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHL","Chile","2004","2004",781.00461,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHL","Chile","2005","2005",899.18561,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHL","Chile","2006","2006",1028.25732,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHL","Chile","2007","2007",1247.25908,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHL","Chile","2008","2008",1522.47554,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHL","Chile","2009","2009",1595.20185,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHL","Chile","2010","2010",1873.36145,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHL","Chile","2011","2011",2117.36204,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHL","Chile","2012","2012",2636.41953,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHL","Chile","2013","2013",2400.32004,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHL","Chile","2014","2014",2228.40868,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHL","Chile","2015","2015",2487.39469,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CHN","China","1999","1999",63.54253,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COL","Colombia","1999","1999",354.19637,"‡","UIS Estimation"
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COL","Colombia","2000","2000",324.99245,"‡","UIS Estimation"
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COL","Colombia","2001","2001",364.8542,"‡","UIS Estimation"
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COL","Colombia","2009","2009",790.12794,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COL","Colombia","2010","2010",962.3402,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COL","Colombia","2011","2011",1071.92306,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COL","Colombia","2012","2012",1193.99581,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COL","Colombia","2013","2013",1356.32525,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COL","Colombia","2014","2014",1389.75262,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COL","Colombia","2015","2015",1007.46021,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COM","Comoros","2002","2002",104.10599,"‡","UIS Estimation"
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COM","Comoros","2011","2011",155.83439,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COM","Comoros","2013","2013",113.66916,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COM","Comoros","2014","2014",133.93536,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COG","Congo","2002","2002",144.60791,"‡","UIS Estimation"
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COG","Congo","2005","2005",127.11823,"‡","UIS Estimation"
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CRI","Costa Rica","1999","1999",909.59276,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CRI","Costa Rica","2000","2000",820.84591,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CRI","Costa Rica","2001","2001",815.5532,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CRI","Costa Rica","2002","2002",928.14672,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CRI","Costa Rica","2004","2004",744.45005,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CRI","Costa Rica","2006","2006",851.03142,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CRI","Costa Rica","2007","2007",1045.88029,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CRI","Costa Rica","2008","2008",1238.94766,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CRI","Costa Rica","2009","2009",1443.50254,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CRI","Costa Rica","2010","2010",1898.86661,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CRI","Costa Rica","2011","2011",2128.81148,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CRI","Costa Rica","2012","2012",2444.18957,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CRI","Costa Rica","2013","2013",2581.90272,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CRI","Costa Rica","2014","2014",2582.16717,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CRI","Costa Rica","2015","2015",2978.38864,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CIV","Côte d'Ivoire","2014","2014",307.66225,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CIV","Côte d'Ivoire","2015","2015",254.76826,"‡","UIS Estimation"
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CUB","Cuba","1999","1999",730.62772,"+","National Estimation"
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CUB","Cuba","2000","2000",837.13324,"+","National Estimation"
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CUB","Cuba","2001","2001",889.30613,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CUB","Cuba","2002","2002",1066.02595,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CUB","Cuba","2004","2004",1377.83944,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CUB","Cuba","2005","2005",1672.97023,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CUB","Cuba","2006","2006",1788.06576,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CUB","Cuba","2007","2007",2835.46318,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CUB","Cuba","2008","2008",2877.13001,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CUB","Cuba","2009","2009",2650.3184,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CUB","Cuba","2010","2010",2867.27243,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CYP","Cyprus","2000","2000",3599.90553,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CYP","Cyprus","2001","2001",4029.28188,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CYP","Cyprus","2002","2002",4816.96057,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CYP","Cyprus","2003","2003",6687.23399,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CYP","Cyprus","2004","2004",7019.40103,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CYP","Cyprus","2005","2005",7495.22567,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CYP","Cyprus","2006","2006",8401.18871,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CYP","Cyprus","2007","2007",9382.23452,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CYP","Cyprus","2008","2008",11481.46461,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CYP","Cyprus","2009","2009",11655.41175,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CYP","Cyprus","2010","2010",10905.57852,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CYP","Cyprus","2011","2011",12101.6016,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CYP","Cyprus","2013","2013",10478.97133,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","CYP","Cyprus","2014","2014",10547.95623,,
"XUNIT_US_2_FSGOV_FFNTR","Initial government funding per lower secondary student, US$","COD","Democratic Republic of the Congo","2010","2010",32.69234,,
